owner_name,address,city,parcel_id,lot_number,sale_date,sale_price,property_type,bedrooms,bathrooms,square_feet,year_built,sale_price_clean,county,scrape_date,scrape_timestamp
COX FAM TRUST,2029 UNIVERSE CT,Nolensville (535),056J E 01800 000,0450,12/3/2025,"$749,000",,,,,,749000.0,Williamson,2026-01-20,2026-01-20 23:01:29
COX FAM TRUST,4556 MAJESTIC MEADOWS DR,Unincorporated (000),109K C 05000 000,0850,2/20/2025,"$1,437,000",,,,,,1437000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"COX JOSHUA B &
COX AMY D",6007 TEMPLE RD,Unincorporated (000),005 00300 000,0001,10/22/2025,"$830,000",,,,,,830000.0,Williamson,2026-01-20,2026-01-20 23:01:29
COX JOSIE MAXINE LIV TRUST,OLD PEYTONSVILLE RD,Franklin (263967),106 17200 000,,11/7/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"COX KENNETH W &
COX SUSAN H",214 MORAY CT,Franklin (263967),089K G 03600 000,0274,5/21/2025,"$1,055,000",,,,,,1055000.0,Williamson,2026-01-20,2026-01-20 23:01:29
COX REAL ESTATE INV LLC,122 FEATHERSTONE DR,Unincorporated (000),037B A 00800 000,0158,4/16/2025,"$400,000",,,,,,400000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"COY RANDALL J &
COY L PAIGE",7019 BOONE TRAIL CIR,Brentwood (086),036E D 02500 000,0054,9/25/2025,"$1,150,000",,,,,,1150000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"COZZONE LUCILLE &
COZZONE KIM",3201 ASPEN GROVE DR #M-7,Franklin (263264),062 04503C127,"0301, M-7",9/4/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"C &
P CHARLTON TN COMM PROP TRUST",1689 KINDRA CT,Brentwood (086),055H A 00300 000,0208,10/2/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CPHTN LLC,7109 KING RD,Fairview (255),069D A 00500 000,0005,9/29/2025,"$210,000",,,,,,210000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CPTP LLC,9205 LIZA CT,Brentwood (086),011M C 01500 000,0015,6/6/2025,"$1,650,000",,,,,,1650000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRABTREE MARRIAGE TRUST,1056 SUNSET RD,Brentwood (086),030N D 00200 000,0002,3/31/2025,"$2,065,000",,,,,,2065000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRABTREE TN COMM PROP TRUST,7024 VINEYARD VALLEY DR,Unincorporated (000),135M D 02100 000,0121,6/3/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRAFT JOHN H &
CRAFT MARY JULIA",1083 AULDRIDGE DR,Spring Hill (701),153M F 00700 000,0161,11/18/2025,"$650,000",,,,,,650000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRAIG CHELSEA MICHELLE,305 NEWPORT MEADOWS CIR,Spring Hill (701),154H G 04013C012,0012,1/5/2026,"$285,000",,,,,,285000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRAIGFIELD PROP,7417 BRADFORD RD,Unincorporated (000),097 01804 000,0005,2/12/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRAIGFIELD PROPERTIES,7471 DEER RIDGE RD,Unincorporated (000),072 01800 000,,2/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRAIG JOHN CONNER &
GALLAGHER ELIZABETH",600 RIVERVIEW DR,Franklin (263264),089J B 04600 000,0564,7/31/2025,"$572,000",,,,,,572000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRAIG LANCE,1101 DOWNS BLVD #H-102,Franklin (263264),078I M 04500 000,0045,10/22/2025,"$300,000",,,,,,300000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRAIG PHILIP,3003 PANDELL CT,Spring Hill (701),167E F 06300 000,0328,6/13/2025,"$405,000",,,,,,405000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRAIN REV LIV TRUST,4324 UNION SPRINGS LN,Unincorporated (000),109N E 03200 000,0737,6/17/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRAMER DENISE LYNN &
CRAMER ERIC JAMES",6121 ST MARLO DR,Unincorporated (000),116G A 02800 000,,2/19/2025,"$1,265,000",,,,,,1265000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRAMER JOSEPH &
MARGARET REV TRUST",100 BECKY PVT LN,Unincorporated (000),050 01810 000,0010,12/19/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRANE DANIEL KEITH JR &
CRANE SARAH",2280 LEWISBURG PIKE,Unincorporated (000),165 01704 000,,5/27/2025,"$2,537,000",,,,,,2537000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRANK WILLIAM &
BENITA LIV TRUST",334 TRUMAN RD W,Franklin (263967),106K C 02300 000,0338,12/3/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRAWFORD ADA LORENE,COOL SPRINGS RD,Unincorporated (000),143 04108 000,,8/7/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRAWFORD BETTY JEAN &
CRAWFORD THOMAS C SR",124 SHENANDOAH TRL,Unincorporated (000),037B B 00700 000,0141,11/24/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRAWFORD BRIAN &
HEATHER REV LIV TRUST",472 FINNHORSE LN,Franklin (263967),106K J 00500 000,0885,5/20/2025,"$985,000",,,,,,985000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRAWFORD CAROL C REV LIV TRUST,3210 LONG BRANCH CIR,Franklin (263967),117I G 01800 000,0179,6/3/2025,"$938,500",,,,,,938500.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRAWFORD DORIS Y,6037 WHITMAN RD 103,Franklin (263967),064N F 06800C003,Unit 103,11/21/2025,"$767,120",,,,,,767120.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRAWFORD MARK MAXWELL &
CHARLOTTE C LIV TRUST",2751 HENRY ALLEN LN,Unincorporated (000),110 00503 000,0002,2/6/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRAWFORD MARTECE &
CRAWFORD EMILY",2730 DOUGLAS LN,Spring Hill (701),154G A 02400 000,0023,4/2/2025,"$500,000",,,,,,500000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CREASEY CARRIE L &
SMITH STEVEN CLAY",6064 KIDMAN LN,Spring Hill (701),166A O 02900 000,0587,5/8/2025,"$1,250,000",,,,,,1250000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CREECY JOE D,304 HAMLETS END WAY,Franklin (263967),061J A 00500 000,0060,3/18/2025,"$1,300,000",,,,,,1300000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRENSHAW DAVID,4045 AYLEWORTH LN,Unincorporated (000),006M F 01700 000,0117,5/16/2025,"$1,510,000",,,,,,1510000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRENSHAW RACHEL EDWARDS,1076 STONEBRIDGE PARK DR,Unincorporated (000),007I A 00400 000,0304,8/5/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRESS JOYCE ANN,514 DABNEY DR,Franklin (263967),077L I 00600 000,0029,5/8/2025,"$774,312",,,,,,774312.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRESSLEY CORBAN &
CRESSLEY LAUREN",1493 KELLYWOOD DR,Brentwood (086),035O F 05000 000,,7/25/2025,"$2,296,000",,,,,,2296000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CREW GALEN MICHAEL &
CREW ROXANNE LYNZEE",2795 IROQUOIS DR,Spring Hill (701),154G E 01900 000,0273,10/30/2025,"$518,000",,,,,,518000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CREWS CHARLES E &
CREWS KIMBERLY L",PINEWOOD RD,Unincorporated (000),095 01803 000,PT TR 1,6/13/2025,"$1,655,280",,,,,,1655280.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CREWS KIMBERLY &
BABY C E CREWS JR/BABY CC TRUST",6312 CAROTENE PVT CT,Unincorporated (000),074 00112 000,0105,10/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CREWS LANDEN &
CREWS LEXI",8221 ASHBURY CT,Unincorporated (000),108P B 05800 000,0458,12/11/2025,"$1,016,875",,,,,,1016875.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRIMSON HOUND LLC,505 MCCLANAHAN DR,Brentwood (086),012I A 01300 000,0013,7/7/2025,"$3,950,000",,,,,,3950000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRIMSON RANCH PROPERTIES LLC,N LICK CREEK RD,Unincorporated (000),100 00602 000,,5/30/2025,"$12,750,000",,,,,,12750000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRIMSON RANCH PROPERTIES LLC,5770 WALKER HILL RD,Unincorporated (000),100 00600 000,,5/30/2025,"$12,750,000",,,,,,12750000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRINE HUNTER BENJAMIN &
MORGAN JULIA",301 FINNHORSE LN,Franklin (263967),106M A 04000 000,0922,11/3/2025,"$1,195,000",,,,,,1195000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRISP ROBERT &
EHLEN LISA",7284 ORRINSHIRE DR,Fairview (255),021L A 00500 000,0005,7/30/2025,"$1,105,457",,,,,,1105457.0,Williamson,2026-01-20,2026-01-20 23:01:29
CRITZ CROSSING LLC,4561 COLUMBIA PK,Thompson's Station (718),145 00100 000,,10/2/2025,"$8,800,000",,,,,,8800000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROCKER TRUST,5012 HAVEN HOLLOW PVT LN,Unincorporated (000),107 04603 000,TR1,11/14/2025,"$1,090,000",,,,,,1090000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROCKETT TN COMM PROP TRUST,105 SOUTHEAST PKWY #110,Franklin (263264),090G D 00200C010,0110,11/19/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROCKETT TN COMM PROP TRUST,105 SOUTHEAST PKWY #111,Franklin (263264),090G D 00200C011,0111,11/19/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROCKETT TN COMM PROP TRUST,105 SOUTHEAST PKWY #111,Franklin (263264),090G D 00200C011,0111,11/19/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROLEY FAM REV LIV TRUST,1557 CHAMPIONSHIP BLVD,Franklin (263967),077B I 00700 000,0697,4/24/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROMBEEN LIV TRUST,8420 HEIRLOOM BLVD,Unincorporated (000),142C A 05900 000,6059,11/12/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRONIN STEVEN T &
CASTLEMAN COOPER LINDA KAY",347 WATSON VIEW DR,Franklin (263967),080P D 03900 000,,2/20/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CROOKS LUKE ROBERT WILLIAM &
SUPER VALERIE ROSE",7107 DOGWOOD CT,Fairview (255),047H A 00301 000,0134,8/11/2025,"$490,000",,,,,,490000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROSBY FAM 2013 TRUST,9502 MIDLOTHIAN DR,Brentwood (086),055P B 03300 000,0060,4/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CROSBY JAMES NATHAN &
CROSBY DOROTHY JEAN",600 CONIFER DR,Spring Hill (701),166G F 04500 000,0128,3/28/2025,"$620,801",,,,,,620801.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROSBY NICOLE R REV TRUST,225 FREEDOM DR,Franklin (263264),079B E 01900 000,0052,5/29/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROSIER LIV TRUST,4057 FLATWATER ST,Franklin (263967),106C C 01400 000,0285,7/9/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROSIER LIV TRUST,2038 MAINSTREAM DR,Franklin (263967),106C A 03800 000,0233,7/9/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROSIER LIV TRUST,4057 FLATWATER ST,Franklin (263967),106C C 01400 000,0285,7/9/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROSIER LIV TRUST,2038 MAINSTREAM DR,Franklin (263967),106C A 03800 000,0233,7/9/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROSSER MASON BLAZE,1300 BRANCHSIDE CT,Spring Hill (701),154I F 00200 000,0059,12/19/2025,"$513,000",,,,,,513000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CROSS JAMES MICHAEL &
MORALES ANA FERNANDA MENDOZA",1143 BUCKINGHAM CIR,Franklin (263264),079H F 01100 000,0011,12/1/2025,"$737,300",,,,,,737300.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROSS JILL A REV LIV TRUST,6512 BRANDON PARK WAY,Unincorporated (000),134 00118 000,0127,8/25/2025,"$2,750,000",,,,,,2750000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CROUCH JOHN THOMAS &
ALFORD MICHAEL LILIAN",601 BOYD MILL AVE #J-8,Franklin (263264),078B H 00100C052,J-8,5/19/2025,"$210,000",,,,,,210000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CROUCH PATRICK WILLIAM &
CROUCH ASHLEY CONNER",392 CHILDE HAROLDS CIR,Brentwood (086),034D G 01000 000,0111,4/14/2025,"$1,335,000",,,,,,1335000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CROW ADRIAN &
BENTON JENNIFER",1049 DOVECREST WAY,Franklin (263967),080K D 00100 000,0136,8/14/2025,"$900,000",,,,,,900000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROWDER SUSAN,9018 HEADWATERS DR,Franklin (263967),106C J 05400 000,0169,6/20/2025,"$683,085",,,,,,683085.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CROW EDGAR ALLAN TRUST &
ISABELLA LANE TRUST",8112 ISABELLA LN #1,Brentwood (086),053 12213C001,"0001, 0005",1/21/2025,"$1,668,500",,,,,,1668500.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CROWELL-GIANATASIO HENRY &
CROWELL-GIANATASIO KAYME",3443 SWEENEY HOLLOW RD,Unincorporated (000),102 02402 000,,9/10/2025,"$1,850,000",,,,,,1850000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CROZIER JOSHUA N,549 TURTLE CREEK DR,Brentwood (086),012J B 04000 000,0049,11/17/2025,"$1,650,000",,,,,,1650000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRUMRINE CHARLES &
CANDACE LIV TRUST",1006 BOUNDARY ST,Franklin (263967),064N E 00700 000,2505,6/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRUTCHER RONALD &
CRUTCHER ELEANOR JOYCE",835 WILLOWSPRINGS BLVD,Franklin (263967),077E D 07200 000,0342,8/19/2025,"$890,000",,,,,,890000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRUTCHFIELD BILLY I JR &
CRUTCHFIELD BRITTANY LEAH",424 S PETWAY ST,Franklin (263264),078G D 02700 000,0005,4/30/2025,"$400,000",,,,,,400000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CRUZ MIKAELE &
GALLEMORE SHELLBI MARIE",128 RIDGEMONT PL,Franklin (263264),078D B 00700 000,0007,10/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CS TRANSATLANTIC TRUST,1453 CRIMSON CLOVER CT,Brentwood (086),030N B 02100 000,0320,5/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUE JOINT REV LIV TRUST,5025 OZMENT DR,Nolensville (535),057O I 00500 000,0013,3/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CUE MALLORY &
CUE BRANDON",8043 CHARDON ST,Franklin (263967),080G E 05400 000,0054,4/10/2025,"$773,540",,,,,,773540.0,Williamson,2026-01-20,2026-01-20 23:01:29
CULLEN BETSY B REV LIV TRUST,610 WILSON PK,Brentwood (086),029C A 00700 000,0037,2/24/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CULLEN CIARAN E &
CULLEN CARRIE",1201 SUMMER HAVEN CIR,Franklin (263967),052A I 00200 000,0842,7/22/2025,"$655,000",,,,,,655000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CULPEPPER ROBERT A III &
CULPEPPER MORGAN POTVIN",903 HILLMONT CT,Unincorporated (000),006F A 06700 000,0195,6/5/2025,"$1,480,000",,,,,,1480000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CULVER BRETT KEITH &
CULVER MADISON KATE",7138 MAPLESIDE LN,Fairview (255),042G F 01600 000,0016,12/26/2025,"$299,900",,,,,,299900.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUMMINGS LINDA,9027 ADA WAY,Fairview (255),047O E 02700 000,0223,2/28/2025,"$493,297",,,,,,493297.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CUMMINGS MATTHEW &
JENNIFER REV TRUST",125 DYLAN WOODS DR,Nolensville (535),033O D 00700 000,0007,7/31/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUNNINGHAM ANN S REV LIV TRUST,226 WRENNEWOOD LN,Franklin (263967),064M E 00200C009,0226,11/18/2025,"$630,000",,,,,,630000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUNNINGHAM BETTY J REV TRUST,402 CORNERSTONE WAY,Franklin (263967),064L E 02100 000,0019,10/1/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUNNINGHAM CARMEL,330 HURON DR,Spring Hill (701),154G K 00100 000,0107,5/29/2025,"$1,095,668",,,,,,1095668.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUNNINGHAM FAM TRUST,1954 ASHBURN CT,Nolensville (535),056J D 01300 000,0413,3/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUNNINGHAM FAM TRUST,1243 MONARCH WAY,Brentwood (086),035F C 00100 000,0118,3/27/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUNNINGHAM FAM TRUST,613 HAMPTON CT,Franklin (263264),089G J 02200 000,0813,6/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CUNNINGHAM JAMES &
CUNNINGHAM DEVON",1835 BRONWYN CT,Brentwood (086),061D D 00700 000,0135,5/20/2025,"$1,700,000",,,,,,1700000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CUNNINGHAM JOHN &
MOLLY REV TRUST",901 EDMONDSON PK,Brentwood (086),030 02001 000,0001,6/6/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUNNINGHAM RANCH INC,7760 CANEY FORK RD,Unincorporated (000),072 04601 000,0001,2/12/2025,"$1,860,000",,,,,,1860000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUNNINGHAM RANCH INC,5300 BIG EAST FORK RD,Unincorporated (000),066 00700 000,,1/22/2025,"$1,220,000",,,,,,1220000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CUNNINGHAM REBECCA &
HAMMOCK WALTER KORY",256 GRANGER VIEW CIR,Franklin (263264),079A B 02200 000,0021,8/21/2025,"$599,900",,,,,,599900.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUNNINGHAM REV LIV TRUST,807 HORIZON DR,Franklin (263967),064P J 01900 000,2276,9/2/2025,"$1,475,000",,,,,,1475000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CURCIO FAM TRUST,824 NOVALIS ST,Unincorporated (000),086D A 05200 000,0252,3/13/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CURLING KRISTI &
BIRMINGHAM SCOTT",337 FINNHORSE LN,Franklin (263967),106M A 03400 000,0928,9/30/2025,"$980,000",,,,,,980000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CURLL RUTH SCRUGGS LIV TRUST,104 POWDER MILL DR,Franklin (263264),062P H 00300 000,0171,8/5/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CURNUTT TN COMM PROP TRUST,1617 COVINGTON DR,Brentwood (086),054A A 02300 000,0332,8/13/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CURRAN FAM LIV TRUST,1923 BERRYS CHAPEL CT,Unincorporated (000),037J A 00800 000,0027,11/21/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CURREY ELLEN MARTHA &
CURREY ROBERT THOMAS",311 ARNOLD RD,Brentwood (086),012E E 00900 000,0020,7/3/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CURRIE EDWIN ADAM &
CURRIE JOBETH SUMMERS",719 HUCKLEBERRY TRL,Unincorporated (000),006F C 00800 000,0370,4/18/2025,"$1,275,000",,,,,,1275000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CURRIER CRAIG &
CURRIER KELE",4000 SHADOW GREEN DR 102,Franklin (263967),090G I 00100C050,0025,7/1/2025,"$325,000",,,,,,325000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CURRIE TN COMM PROP TRUST,7306 HUDGINS CT,Fairview (255),021M A 01400 000,0014,9/5/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CURRY ALLINE P REV TRUST,2577 MILTON LN,Spring Hill (701),154G H 02400 000,0418,7/15/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CURTIS AARON &
CURTIS EMILY",314 HWY 96 N,Fairview (255),042 03800 000,,12/15/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CURTIS MICHAEL &
CURTIS AUTUMN",7156 GRACIOUS DR,Franklin (263967),089L B 00600 000,0123,4/29/2025,"$496,000",,,,,,496000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CURTISS JENKINS TRUST,1735 STILLWATER CIR,Brentwood (086),054L A 00500 000,0009,3/27/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CURTISS SUSAN H REV TRUST,4025 TOMICH DR,Franklin (263967),106C B 02700 000,0083,10/22/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CUSHMAN NICHOLAS &
CUSHMAN ALEXIS",491 MARSTON AVE,Spring Hill (701),154J G 02300 000,0086,6/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUSTER ZELMA REYNOLDS REV TRUST,1287 MAYBELLE PASS,Nolensville (535),059F C 02000 000,1020,5/19/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CUTLER JUSTIN A,1009 BUNKER HILL DR,Unincorporated (000),108D A 01000 000,0034,8/29/2025,"$725,000",,,,,,725000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CUTURA NINA &
CUTURA ANDRO",1298 CRAIGLEIGH DR,Nolensville (535),057J A 01900 000,0059,1/24/2025,"$949,900",,,,,,949900.0,Williamson,2026-01-20,2026-01-20 23:01:29
CWD MAJI LIV TRUST,1205 KILRUSH DR,Unincorporated (000),038F A 00900 000,0911,12/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CYCLE ROI LLC,408 EDDY LN,Franklin (263264),078D G 00100 000,0001,7/15/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CYPRESS HOMES LLC,4015 BAILEYS COVE PVT CT,Unincorporated (000),118 01134 000,0003,4/16/2025,"$975,100",,,,,,975100.0,Williamson,2026-01-20,2026-01-20 23:01:29
CYRUS-PURCELL TISH FINLEY,SEDBERRY RD,Thompson's Station (718),146 00801 000,,9/8/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CYRUS-PURCELL TISH FINLEY,SEDBERRY RD,Thompson's Station (718),146 00800 000,,9/8/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CYTRYNOWICZ MAURA SEGAL &
CYTRYNOWICZ DANIEL",310 DEVONSHIRE DR,Franklin (263967),063P D 01900 000,0151,10/7/2025,"$760,000",,,,,,760000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CZEPYHA ERIC &
CZEPYHA KRISTIN MARIE",4804 TORQUAY CT,Unincorporated (000),109K D 00100 000,1001,1/27/2025,"$1,856,450",,,,,,1856450.0,Williamson,2026-01-20,2026-01-20 23:01:29
DAAAM LLC,5500 HAWKS LANDING DR,Unincorporated (000),109 04312 000,0111,5/20/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
DABAGHI WAEL,1501 OLD HILLSBORO RD,Unincorporated (000),038 01600 000,,5/7/2025,"$131,600",,,,,,131600.0,Williamson,2026-01-20,2026-01-20 23:01:29
"DACHER KENNY &
DACHER OLIVIAH",8757 HORTON HWY,Unincorporated (000),158K A 00200 000,,7/31/2025,"$670,000",,,,,,670000.0,Williamson,2026-01-20,2026-01-20 23:01:29
DADAKIS JOHN D,6229 WILD HERON WAY,Unincorporated (000),135O A 03100 000,,6/2/2025,"$1,600,000",,,,,,1600000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"DAHL DAVID &
DAHL JOHNNA",2133 SOUTHERN PRESERVE LN,Unincorporated (000),155H B 01200 000,0212,6/3/2025,"$1,661,000",,,,,,1661000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"DAILEY KATHRYN ANNE &
DAILEY JACOB BRYAN",7501 OLD NASHVILLE RD,Fairview (255),042F F 02600 000,,10/23/2025,"$749,990",,,,,,749990.0,Williamson,2026-01-20,2026-01-20 23:01:29
DAILEY MICHAEL ETAL,6516 BRANDON PARK WAY,Unincorporated (000),134 00117 000,0126,7/25/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
DAJANI REV TRUST,5035 HIGH PARK HILL PVT DR,Unincorporated (000),109I A 03300 000,0133,7/14/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
DALE AMYLYNN,2149 SUGAR MILL DR,Nolensville (535),057P C 01000 000,0034,10/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"DALE HUNTER &
DALE ERICA",2544 BENINGTON PL,Nolensville (535),056J F 01400 000,1216,8/6/2025,"$1,130,000",,,,,,1130000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"DALEY JOHN &
GINA FAM TRUST",2080 WILSON PK,Unincorporated (000),081 04404 000,0002,8/29/2025,"$1,850,000",,,,,,1850000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"DALLESASSE RYAN SCOTT &
DALLESASSE ABIGAIL",7407 HOLLY LEAF WAY,Fairview (255),046F D 00300 000,0016,4/17/2025,"$542,500",,,,,,542500.0,Williamson,2026-01-20,2026-01-20 23:01:29
"DAMBROSIO KELLY &
DAMBROSIO ANTHONY",168 WHITNEY PARK DR,Nolensville (535),033L C 00500 000,0019,7/17/2025,"$935,000",,,,,,935000.0,Williamson,2026-01-20,2026-01-20 23:01:29
